15:30:01;MojoStarted;f5ab6a92-8056-4d5b-ba45-c12d04594781;maven-compiler-plugin:compile/default-compile;
15:30:01;MojoSucceeded;f5ab6a92-8056-4d5b-ba45-c12d04594781;maven-compiler-plugin:compile/default-compile;
15:30:01;MojoStarted;f5ab6a92-8056-4d5b-ba45-c12d04594781;maven-resources-plugin:testResources/default-testResources;
15:30:01;MojoSucceeded;f5ab6a92-8056-4d5b-ba45-c12d04594781;maven-resources-plugin:testResources/default-testResources;
15:30:01;MojoStarted;f5ab6a92-8056-4d5b-ba45-c12d04594781;maven-compiler-plugin:testCompile/default-testCompile;
15:30:01;MojoSucceeded;f5ab6a92-8056-4d5b-ba45-c12d04594781;maven-compiler-plugin:testCompile/default-testCompile;
15:30:01;ForkStarted;f5ab6a92-8056-4d5b-ba45-c12d04594781;evosuite-maven-plugin:generate/default-cli;
15:30:01;ForkedProjectStarted;f5ab6a92-8056-4d5b-ba45-c12d04594781;evosuite-maven-plugin:generate/default-cli;
15:30:01;MojoStarted;f5ab6a92-8056-4d5b-ba45-c12d04594781;maven-resources-plugin:resources/default-resources;
15:30:01;MojoSucceeded;f5ab6a92-8056-4d5b-ba45-c12d04594781;maven-resources-plugin:resources/default-resources;
15:30:01;MojoStarted;f5ab6a92-8056-4d5b-ba45-c12d04594781;maven-compiler-plugin:compile/default-compile;
15:30:01;MojoSucceeded;f5ab6a92-8056-4d5b-ba45-c12d04594781;maven-compiler-plugin:compile/default-compile;
15:30:01;ForkedProjectSucceeded;f5ab6a92-8056-4d5b-ba45-c12d04594781;evosuite-maven-plugin:generate/default-cli;
15:30:01;ForkSucceeded;f5ab6a92-8056-4d5b-ba45-c12d04594781;evosuite-maven-plugin:generate/default-cli;
15:30:01;MojoStarted;f5ab6a92-8056-4d5b-ba45-c12d04594781;evosuite-maven-plugin:generate/default-cli;
15:30:20;MojoSucceeded;91a8e57d-cffe-4bd6-b1f0-1859366e8f5e;evosuite-maven-plugin:generate/default-cli;
15:30:20;ProjectSucceeded;91a8e57d-cffe-4bd6-b1f0-1859366e8f5e;;
15:30:20;ProjectStarted;6ce338e3-3c3c-4f52-b595-9b3ed5bb4025;;
15:30:20;MojoStarted;6ce338e3-3c3c-4f52-b595-9b3ed5bb4025;maven-resources-plugin:resources/default-resources;
15:30:20;MojoSucceeded;6ce338e3-3c3c-4f52-b595-9b3ed5bb4025;maven-resources-plugin:resources/default-resources;
15:30:20;MojoStarted;6ce338e3-3c3c-4f52-b595-9b3ed5bb4025;maven-compiler-plugin:compile/default-compile;
15:30:20;MojoSucceeded;6ce338e3-3c3c-4f52-b595-9b3ed5bb4025;maven-compiler-plugin:compile/default-compile;
15:30:20;MojoStarted;6ce338e3-3c3c-4f52-b595-9b3ed5bb4025;maven-resources-plugin:testResources/default-testResources;
15:30:20;MojoSucceeded;6ce338e3-3c3c-4f52-b595-9b3ed5bb4025;maven-resources-plugin:testResources/default-testResources;
15:30:20;MojoStarted;6ce338e3-3c3c-4f52-b595-9b3ed5bb4025;maven-compiler-plugin:testCompile/default-testCompile;
15:30:20;MojoSucceeded;6ce338e3-3c3c-4f52-b595-9b3ed5bb4025;maven-compiler-plugin:testCompile/default-testCompile;
15:30:20;ForkStarted;6ce338e3-3c3c-4f52-b595-9b3ed5bb4025;evosuite-maven-plugin:generate/default-cli;
15:30:20;ForkedProjectStarted;6ce338e3-3c3c-4f52-b595-9b3ed5bb4025;evosuite-maven-plugin:generate/default-cli;
15:30:20;MojoStarted;6ce338e3-3c3c-4f52-b595-9b3ed5bb4025;maven-resources-plugin:resources/default-resources;
15:30:20;MojoSucceeded;6ce338e3-3c3c-4f52-b595-9b3ed5bb4025;maven-resources-plugin:resources/default-resources;
15:30:20;MojoStarted;6ce338e3-3c3c-4f52-b595-9b3ed5bb4025;maven-compiler-plugin:compile/default-compile;
15:30:20;MojoSucceeded;6ce338e3-3c3c-4f52-b595-9b3ed5bb4025;maven-compiler-plugin:compile/default-compile;
15:30:20;ForkedProjectSucceeded;6ce338e3-3c3c-4f52-b595-9b3ed5bb4025;evosuite-maven-plugin:generate/default-cli;
15:30:20;ForkSucceeded;6ce338e3-3c3c-4f52-b595-9b3ed5bb4025;evosuite-maven-plugin:generate/default-cli;
15:30:20;MojoStarted;6ce338e3-3c3c-4f52-b595-9b3ed5bb4025;evosuite-maven-plugin:generate/default-cli;
15:32:17;MojoSucceeded;f5ab6a92-8056-4d5b-ba45-c12d04594781;evosuite-maven-plugin:generate/default-cli;
15:32:17;ProjectSucceeded;f5ab6a92-8056-4d5b-ba45-c12d04594781;;
15:32:17;ProjectStarted;c576fd85-81c6-47fd-9199-960c122b8bbd;;
15:32:17;MojoStarted;c576fd85-81c6-47fd-9199-960c122b8bbd;maven-resources-plugin:resources/default-resources;
15:32:17;MojoSucceeded;c576fd85-81c6-47fd-9199-960c122b8bbd;maven-resources-plugin:resources/default-resources;
15:32:17;MojoStarted;c576fd85-81c6-47fd-9199-960c122b8bbd;maven-compiler-plugin:compile/default-compile;
15:32:17;MojoSucceeded;c576fd85-81c6-47fd-9199-960c122b8bbd;maven-compiler-plugin:compile/default-compile;
15:32:17;MojoStarted;c576fd85-81c6-47fd-9199-960c122b8bbd;maven-resources-plugin:testResources/default-testResources;
15:32:17;MojoSucceeded;c576fd85-81c6-47fd-9199-960c122b8bbd;maven-resources-plugin:testResources/default-testResources;
15:32:17;MojoStarted;c576fd85-81c6-47fd-9199-960c122b8bbd;maven-compiler-plugin:testCompile/default-testCompile;
15:32:17;MojoSucceeded;c576fd85-81c6-47fd-9199-960c122b8bbd;maven-compiler-plugin:testCompile/default-testCompile;
15:32:17;ForkStarted;c576fd85-81c6-47fd-9199-960c122b8bbd;evosuite-maven-plugin:generate/default-cli;
15:32:17;ForkedProjectStarted;c576fd85-81c6-47fd-9199-960c122b8bbd;evosuite-maven-plugin:generate/default-cli;
15:32:17;MojoStarted;c576fd85-81c6-47fd-9199-960c122b8bbd;maven-resources-plugin:resources/default-resources;
15:32:17;MojoSucceeded;c576fd85-81c6-47fd-9199-960c122b8bbd;maven-resources-plugin:resources/default-resources;
15:32:17;MojoStarted;c576fd85-81c6-47fd-9199-960c122b8bbd;maven-compiler-plugin:compile/default-compile;
15:32:17;MojoSucceeded;c576fd85-81c6-47fd-9199-960c122b8bbd;maven-compiler-plugin:compile/default-compile;
15:32:17;ForkedProjectSucceeded;c576fd85-81c6-47fd-9199-960c122b8bbd;evosuite-maven-plugin:generate/default-cli;
15:32:17;ForkSucceeded;c576fd85-81c6-47fd-9199-960c122b8bbd;evosuite-maven-plugin:generate/default-cli;
15:32:17;MojoStarted;c576fd85-81c6-47fd-9199-960c122b8bbd;evosuite-maven-plugin:generate/default-cli;
15:32:36;MojoSucceeded;6ce338e3-3c3c-4f52-b595-9b3ed5bb4025;evosuite-maven-plugin:generate/default-cli;
15:32:36;ProjectSucceeded;6ce338e3-3c3c-4f52-b595-9b3ed5bb4025;;
15:32:36;ProjectStarted;evosuiteRef_f204cfa2-7b5e-4d4b-acce-20e7e048b2f1;;
15:32:36;ProjectFailed;evosuiteRef_f204cfa2-7b5e-4d4b-acce-20e7e048b2f1;;
15:34:31;MojoSucceeded;c576fd85-81c6-47fd-9199-960c122b8bbd;evosuite-maven-plugin:generate/default-cli;
15:34:31;ProjectSucceeded;c576fd85-81c6-47fd-9199-960c122b8bbd;;
15:34:31;SessionEnded;;;
