EXECUTIONID,ABSTRACTIONID,ACTIONID,ARENAID,SHEETID,SYSTEMID,VARIANTID,ADAPTERID,X,Y,TYPE,VALUE,RAWVALUE,VALUETYPE,LASTMODIFIED,EXECUTIONTIME
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_jacoco,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,original,0,-1,-1,jacoco_class_method.missed,0,,,2022-12-22T14:01:34.610Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant4,0,-1,-1,mutation.description,negated conditional,,,2022-12-22T14:01:35.762Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test7_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant6,0,0,0,value,_INSTANCE_,miniml.Stack,miniml.Stack,2022-12-22T14:01:35.997Z,276330
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant2,0,-1,-1,mutation.mutator,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,,,2022-12-22T14:01:36.928Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,noname,test3_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,original,0,0,1,value,true,true,boolean,2022-12-22T14:01:34.084Z,249127
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test1_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant7,0,0,-1,value,null,null,void,2022-12-22T14:01:36.032Z,125246
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test4_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant3,0,0,-1,value,null,null,void,2022-12-22T14:01:35.614Z,229567
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,test4_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant7,0,0,-1,value,null,null,void,2022-12-22T14:01:37.442Z,245043
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_jacoco,test3_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,original,0,0,1,value,true,true,boolean,2022-12-22T14:01:34.411Z,193771
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test0_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant2,0,0,0,value,_INSTANCE_,miniml.Stack,miniml.Stack,2022-12-22T14:01:35.404Z,393039
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,test0_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant6,0,0,0,value,_INSTANCE_,miniml.Stack,miniml.Stack,2022-12-22T14:01:37.278Z,287785
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test0_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant7,0,0,1,value,"""""","""""",java.lang.Object,2022-12-22T14:01:36.017Z,187901
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant8,0,-1,-1,mutation.linenumber,69,,,2022-12-22T14:01:36.240Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,test3_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant2,0,0,0,value,_INSTANCE_,miniml.Stack,miniml.Stack,2022-12-22T14:01:36.869Z,291653
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant6,0,-1,-1,mutation.linenumber_bc,60,,,2022-12-22T14:01:37.373Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test3_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant3,0,0,1,value,true,true,boolean,2022-12-22T14:01:35.600Z,200066
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,test3_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant7,0,0,1,value,true,true,boolean,2022-12-22T14:01:37.429Z,274472
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant5,0,-1,-1,mutation.method,pop()Ljava/lang/Object;,,,2022-12-22T14:01:35.874Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,test6_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant3,0,0,1,value,null,null,java.lang.Object,2022-12-22T14:01:37.020Z,149900
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_jacoco,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,original,0,-1,-1,jacoco_class_line.total,13,,,2022-12-22T14:01:34.610Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,test1_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,original,0,0,0,value,_INSTANCE_,miniml.Stack,miniml.Stack,2022-12-22T14:01:36.531Z,270916
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,test6_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,original,0,0,-1,value,null,null,java.lang.Object,2022-12-22T14:01:36.588Z,136140
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test3_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant7,0,0,0,value,_INSTANCE_,miniml.Stack,miniml.Stack,2022-12-22T14:01:36.058Z,259200
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant5,0,-1,-1,mutation.description,Replaced integer subtraction with addition,,,2022-12-22T14:01:35.874Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test6_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant3,0,0,0,value,_INSTANCE_,miniml.Stack,miniml.Stack,2022-12-22T14:01:35.639Z,219060
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,test6_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant7,0,0,0,value,_INSTANCE_,miniml.Stack,miniml.Stack,2022-12-22T14:01:37.467Z,214190
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_jacoco,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,original,0,-1,-1,jacoco_class_class.coveredratio,1.0,,,2022-12-22T14:01:34.610Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test0_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant4,0,0,-1,value,null,null,void,2022-12-22T14:01:35.670Z,148306
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,test0_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant8,0,0,-1,value,null,null,void,2022-12-22T14:01:37.501Z,161217
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test6_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant8,0,0,1,value,null,null,java.lang.Object,2022-12-22T14:01:36.225Z,131982
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_jacoco,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,original,0,-1,-1,jacoco_class_class.missed,0,,,2022-12-22T14:01:36.469Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant7,0,-1,-1,mutation.linenumber,69,,,2022-12-22T14:01:37.482Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,test6_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant0,0,0,-1,value,null,null,java.lang.Object,2022-12-22T14:01:36.688Z,187496
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_jacoco,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,original,0,-1,-1,jacoco_class_complexity.total,8,,,2022-12-22T14:01:34.610Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test2_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant0,0,0,1,value,1,1,int,2022-12-22T14:01:35.029Z,270935
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,test2_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant4,0,0,1,value,1,1,int,2022-12-22T14:01:37.093Z,211264
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant0,0,-1,-1,mutation.mutator,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,2022-12-22T14:01:35.157Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_jacoco,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,original,0,-1,-1,jacoco_class_branch.coveredratio,1.0,,,2022-12-22T14:01:36.469Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_jacoco,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,original,0,-1,-1,jacoco_class_branch.coveredratio,1.0,,,2022-12-22T14:01:34.610Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant2,0,-1,-1,mutation.method,peek()Ljava/lang/Object;,,,2022-12-22T14:01:36.928Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,test6_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant9,0,0,-1,value,null,null,java.lang.Object,2022-12-22T14:01:37.725Z,171704
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test2_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant4,0,0,0,value,_INSTANCE_,miniml.Stack,miniml.Stack,2022-12-22T14:01:35.697Z,292218
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,test2_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant8,0,0,0,value,_INSTANCE_,miniml.Stack,miniml.Stack,2022-12-22T14:01:37.537Z,277691
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant6,0,-1,-1,mutation.description,replaced return value with null for miniml/Stack::pop,,,2022-12-22T14:01:36.000Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test2_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant9,0,0,1,value,0,0,int,2022-12-22T14:01:36.285Z,225144
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test5_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant0,0,0,0,value,_INSTANCE_,miniml.Stack,miniml.Stack,2022-12-22T14:01:35.108Z,269985
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,test5_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant4,0,0,0,value,_INSTANCE_,miniml.Stack,miniml.Stack,2022-12-22T14:01:37.137Z,323322
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant7,0,-1,-1,mutation.block,1,,,2022-12-22T14:01:36.119Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant7,0,-1,-1,mutation.class,miniml.Stack,,,2022-12-22T14:01:36.119Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,test2_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant1,0,0,-1,value,null,null,void,2022-12-22T14:01:36.742Z,246897
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test2_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,original,0,0,0,value,_INSTANCE_,miniml.Stack,miniml.Stack,2022-12-22T14:01:34.839Z,189836
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test0_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,original,0,0,-1,value,null,null,void,2022-12-22T14:01:34.800Z,129522
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,test1_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant1,0,0,1,value,"""A/[M99LO)9}(c_Gg?U""","""A/[M99LO)9}(c_Gg?U""",java.lang.Object,2022-12-22T14:01:36.730Z,172677
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test5_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant9,0,0,0,value,_INSTANCE_,miniml.Stack,miniml.Stack,2022-12-22T14:01:36.321Z,283452
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test2_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant6,0,0,-1,value,null,null,void,2022-12-22T14:01:35.920Z,224900
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test5_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant2,0,0,-1,value,_EXCEPTION_,java.util.EmptyStackException,java.lang.Object,2022-12-22T14:01:35.503Z,257460
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,test5_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant6,0,0,-1,value,_EXCEPTION_,java.util.EmptyStackException,java.lang.Object,2022-12-22T14:01:37.346Z,280439
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant0,0,-1,-1,mutation.block,1,,,2022-12-22T14:01:36.702Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_jacoco,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,original,0,-1,-1,jacoco_class_branch.covered,4,,,2022-12-22T14:01:36.469Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant0,0,-1,-1,mutation.class,miniml.Stack,,,2022-12-22T14:01:36.702Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test1_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant1,0,0,0,value,_INSTANCE_,miniml.Stack,miniml.Stack,2022-12-22T14:01:35.211Z,288908
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,test1_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant5,0,0,0,value,_INSTANCE_,miniml.Stack,miniml.Stack,2022-12-22T14:01:37.194Z,284877
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant7,0,-1,-1,mutation.description,replaced boolean return with true for miniml/Stack::isEmpty,,,2022-12-22T14:01:36.119Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,original,0,-1,-1,loader.artifacts,1,,,2022-12-22T14:01:34.956Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test1_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant6,0,0,1,value,"""A/[M99LO)9}(c_Gg?U""","""A/[M99LO)9}(c_Gg?U""",java.lang.Object,2022-12-22T14:01:35.906Z,157185
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,test4_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant1,0,0,0,value,_INSTANCE_,miniml.Stack,miniml.Stack,2022-12-22T14:01:36.767Z,289309
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test6_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,original,0,0,1,value,null,null,java.lang.Object,2022-12-22T14:01:34.928Z,220584
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant8,0,-1,-1,mutation.mutator,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,,,2022-12-22T14:01:36.240Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test4_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant2,0,0,1,value,false,false,boolean,2022-12-22T14:01:35.478Z,592189
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,test4_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant6,0,0,1,value,false,false,boolean,2022-12-22T14:01:37.330Z,279290
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,test7_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant2,0,0,1,value,0,0,int,2022-12-22T14:01:36.926Z,175082
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant6,0,-1,-1,mutation.method,pop()Ljava/lang/Object;,,,2022-12-22T14:01:36.000Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test4_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant6,0,0,0,value,_INSTANCE_,miniml.Stack,miniml.Stack,2022-12-22T14:01:35.952Z,328629
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,original,0,-1,-1,loader.artifacts,1,,,2022-12-22T14:01:36.603Z,0
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test7_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant2,0,0,0,value,_INSTANCE_,miniml.Stack,miniml.Stack,2022-12-22T14:01:35.535Z,258021
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_jacoco,test4_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,original,0,0,0,value,_INSTANCE_,miniml.Stack,miniml.Stack,2022-12-22T14:01:36.413Z,239238
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,test7_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant6,0,0,0,value,_INSTANCE_,miniml.Stack,miniml.Stack,2022-12-22T14:01:37.371Z,208180
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test1_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant3,0,0,-1,value,null,null,void,2022-12-22T14:01:35.574Z,196767
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,test1_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant7,0,0,-1,value,null,null,void,2022-12-22T14:01:37.404Z,225994
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_pit,test7_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant7,0,0,1,value,0,0,int,2022-12-22T14:01:36.117Z,181900
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_jacoco,test2_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,original,0,0,-1,value,null,null,void,2022-12-22T14:01:36.391Z,201120
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,amplified_pit,test4_4e73bb0d-f01f-43e5-bf46-7ab7870a289f,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,mutant3,0,0,-1,value,null,null,void,2022-12-22T14:01:36.993Z,259848
cbd8bb29-5199-402a-84a5-5d449455fef9,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,arena,original_jacoco,all,4e73bb0d-f01f-43e5-bf46-7ab7870a289f,original,0,-1,-1,jacoco_class_instruction.missed,0,,,2022-12-22T14:01:34.610Z,0
